               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 314,            0.018639,            0.012627,           0.0018865,             0.83674,             0.79755,             0.82742,             0.59183,            0.027442,           0.0094897,           0.0052392,           0.0038026,           0.0038026,           0.0038026
                 315,            0.018655,            0.012627,           0.0018009,             0.86154,             0.78667,             0.82913,             0.59269,            0.027492,           0.0094855,            0.005278,           0.0037828,           0.0037828,           0.0037828
                 316,            0.018587,             0.01257,           0.0019246,             0.86466,             0.79999,             0.82977,             0.59253,            0.027519,           0.0094752,            0.005182,            0.003763,            0.003763,            0.003763
                 317,            0.018604,            0.012647,           0.0020423,             0.86356,             0.80066,             0.83136,             0.59322,            0.027541,           0.0094861,           0.0050872,           0.0037432,           0.0037432,           0.0037432
                 318,            0.018622,            0.012802,           0.0017088,             0.85884,             0.80347,             0.83433,             0.59589,            0.027506,           0.0094306,           0.0050077,           0.0037234,           0.0037234,           0.0037234
                 319,            0.018422,            0.012667,            0.001902,             0.85461,             0.80931,             0.83165,             0.59584,            0.027505,             0.00941,           0.0049313,           0.0037036,           0.0037036,           0.0037036
                 320,            0.018365,            0.012275,            0.001993,             0.86569,             0.79116,             0.83127,             0.59331,            0.027417,           0.0094986,           0.0049063,           0.0036838,           0.0036838,           0.0036838
                 321,            0.018787,            0.012439,           0.0017025,             0.85677,             0.79739,             0.82791,             0.58999,             0.02742,            0.009541,           0.0050273,            0.003664,            0.003664,            0.003664
                 322,            0.018422,            0.012418,           0.0017223,             0.86783,             0.78822,             0.82621,             0.59036,            0.027433,           0.0096036,           0.0051233,           0.0036442,           0.0036442,           0.0036442
                 323,            0.018515,            0.012357,           0.0018232,             0.87472,             0.77711,             0.82362,             0.58942,            0.027442,           0.0096196,           0.0050524,           0.0036244,           0.0036244,           0.0036244
                 324,            0.018123,            0.012657,           0.0016946,             0.85348,             0.79429,             0.82674,             0.59045,            0.027486,           0.0096136,           0.0050874,           0.0036046,           0.0036046,           0.0036046
                 325,            0.017908,             0.01235,           0.0018681,             0.84374,             0.79099,              0.8243,             0.58965,            0.027574,           0.0096511,           0.0050161,           0.0035848,           0.0035848,           0.0035848
                 326,            0.018185,            0.012568,           0.0017687,             0.86311,             0.78011,             0.82353,              0.5874,            0.027627,           0.0096632,            0.004886,            0.003565,            0.003565,            0.003565
                 327,            0.018311,            0.012486,           0.0015592,             0.85612,             0.77896,             0.82529,             0.58988,             0.02769,           0.0097089,           0.0048939,           0.0035452,           0.0035452,           0.0035452
                 328,             0.01807,            0.012346,            0.001868,             0.85567,             0.78782,              0.8245,             0.59199,            0.027721,           0.0097804,           0.0049171,           0.0035254,           0.0035254,           0.0035254
                 329,            0.018001,            0.012318,           0.0017416,             0.85495,             0.78649,             0.82756,             0.59237,             0.02768,           0.0097815,           0.0048822,           0.0035056,           0.0035056,           0.0035056
                 330,            0.017934,            0.012407,           0.0017148,             0.85401,             0.78965,             0.82803,             0.59508,             0.02762,           0.0097719,           0.0050332,           0.0034858,           0.0034858,           0.0034858
                 331,            0.018279,            0.012045,           0.0018005,             0.84169,             0.77819,             0.82483,             0.59448,            0.027608,            0.009795,            0.004991,            0.003466,            0.003466,            0.003466
                 332,            0.017993,            0.012342,           0.0018937,             0.84748,             0.77809,             0.82528,              0.5952,            0.027673,           0.0097849,           0.0050277,           0.0034462,           0.0034462,           0.0034462
                 333,            0.017797,            0.012264,             0.00182,             0.84088,             0.78242,             0.82111,             0.59346,            0.027732,           0.0097827,            0.005088,           0.0034264,           0.0034264,           0.0034264
                 334,            0.017421,            0.012489,           0.0015214,             0.84887,              0.7776,             0.82198,             0.59413,            0.027734,           0.0097605,           0.0051116,           0.0034066,           0.0034066,           0.0034066
                 335,            0.017745,             0.01225,            0.001574,              0.8463,              0.7808,             0.82064,              0.5918,            0.027677,           0.0097698,           0.0051377,           0.0033868,           0.0033868,           0.0033868
                 336,             0.01792,            0.012197,           0.0017229,             0.84841,              0.7826,             0.81964,             0.58924,            0.027635,           0.0097419,           0.0051216,            0.003367,            0.003367,            0.003367
                 337,            0.017624,            0.012234,           0.0017311,             0.84742,             0.78664,             0.81889,             0.58829,            0.027628,           0.0097694,           0.0050674,           0.0033472,           0.0033472,           0.0033472
                 338,            0.017877,            0.012088,           0.0017277,             0.85633,             0.78009,             0.81881,             0.58713,            0.027632,           0.0098033,           0.0050997,           0.0033274,           0.0033274,           0.0033274
                 339,            0.017839,            0.012184,           0.0019683,             0.86011,             0.78258,             0.81989,               0.588,            0.027644,           0.0098121,           0.0051423,           0.0033076,           0.0033076,           0.0033076
                 340,            0.017719,             0.01212,            0.001978,             0.85885,             0.79218,             0.82582,             0.58789,            0.027671,           0.0098175,           0.0051928,           0.0032878,           0.0032878,           0.0032878
                 341,            0.017679,            0.012466,           0.0019092,             0.86002,             0.78742,             0.82696,             0.59105,            0.027695,           0.0098428,           0.0050865,            0.003268,            0.003268,            0.003268
                 342,            0.017761,            0.012071,           0.0018206,             0.87232,             0.78327,             0.82634,             0.58976,            0.027746,           0.0098382,            0.005144,           0.0032482,           0.0032482,           0.0032482
                 343,            0.017556,            0.011979,           0.0016423,             0.87472,             0.77547,             0.82712,             0.58964,            0.027768,           0.0098586,           0.0051389,           0.0032284,           0.0032284,           0.0032284
                 344,            0.017768,            0.012147,           0.0016103,             0.86586,             0.78107,             0.82778,              0.5895,             0.02782,           0.0098761,           0.0051584,           0.0032086,           0.0032086,           0.0032086
                 345,            0.017695,            0.012258,            0.001775,              0.8615,             0.78508,             0.82722,             0.58821,            0.027871,           0.0098934,           0.0051717,           0.0031888,           0.0031888,           0.0031888
                 346,             0.01768,            0.012122,           0.0016284,             0.86257,             0.78432,             0.82683,             0.58917,            0.027919,           0.0099384,           0.0051275,            0.003169,            0.003169,            0.003169
                 347,            0.017833,              0.0121,           0.0017101,              0.8577,             0.78637,             0.82703,             0.58979,             0.02799,           0.0099875,           0.0051838,           0.0031492,           0.0031492,           0.0031492
                 348,            0.017533,            0.012035,           0.0016006,             0.84545,             0.79297,             0.82229,             0.59108,            0.028025,            0.010011,           0.0052229,           0.0031294,           0.0031294,           0.0031294
                 349,            0.017486,            0.012008,            0.001686,              0.8377,             0.79685,             0.82197,             0.58875,            0.028114,            0.010047,           0.0052819,           0.0031096,           0.0031096,           0.0031096
                 350,            0.017392,            0.012193,           0.0016467,             0.84082,             0.79489,               0.822,             0.59083,            0.028162,            0.010075,           0.0052936,           0.0030898,           0.0030898,           0.0030898
                 351,            0.016955,            0.011991,           0.0017269,              0.8548,             0.78366,             0.82166,             0.59175,            0.028137,              0.0101,            0.005279,             0.00307,             0.00307,             0.00307
                 352,            0.016974,            0.011856,           0.0014199,             0.86358,             0.77611,             0.82255,             0.59181,            0.028129,            0.010099,           0.0052632,           0.0030502,           0.0030502,           0.0030502
                 353,            0.017556,            0.011757,           0.0015807,             0.85051,              0.7912,             0.82487,             0.59241,            0.028162,            0.010093,           0.0052977,           0.0030304,           0.0030304,           0.0030304
                 354,            0.017266,            0.012136,           0.0015077,             0.86194,             0.79069,             0.82567,             0.59241,            0.028173,            0.010077,           0.0052139,           0.0030106,           0.0030106,           0.0030106
                 355,            0.017143,            0.011745,           0.0016251,             0.85758,             0.79107,             0.82293,             0.59052,            0.028184,            0.010071,           0.0051973,           0.0029908,           0.0029908,           0.0029908
                 356,            0.017008,            0.012315,            0.001713,             0.85949,             0.79222,             0.82292,             0.59051,            0.028095,            0.010056,           0.0051107,            0.002971,            0.002971,            0.002971
                 357,            0.017456,            0.012256,           0.0017249,             0.85925,             0.79236,             0.82239,             0.59055,            0.028029,            0.010044,            0.005068,           0.0029512,           0.0029512,           0.0029512
                 358,            0.017497,            0.011882,            0.001557,             0.85736,             0.79371,             0.82202,             0.58923,            0.027997,            0.010036,           0.0050687,           0.0029314,           0.0029314,           0.0029314
                 359,            0.017482,             0.01191,            0.001625,              0.8518,             0.79455,             0.82207,             0.58937,            0.027976,            0.010049,           0.0050522,           0.0029116,           0.0029116,           0.0029116
                 360,            0.017157,            0.011748,           0.0013995,               0.858,             0.79228,             0.82084,             0.58686,            0.027921,             0.01008,           0.0050544,           0.0028918,           0.0028918,           0.0028918
                 361,            0.017076,            0.011874,           0.0015715,               0.867,             0.77786,              0.8184,             0.58705,            0.027883,            0.010074,           0.0050751,            0.002872,            0.002872,            0.002872
                 362,            0.016827,            0.011876,           0.0018526,             0.86218,             0.77615,             0.81783,             0.58668,            0.027838,             0.01009,           0.0050493,           0.0028522,           0.0028522,           0.0028522
                 363,            0.016787,            0.011795,           0.0014891,             0.84599,             0.78815,             0.82122,             0.58725,            0.027841,            0.010087,           0.0050505,           0.0028324,           0.0028324,           0.0028324
                 364,            0.016895,            0.011811,           0.0015186,             0.85369,             0.78305,             0.82126,             0.58808,            0.027832,            0.010086,           0.0050197,           0.0028126,           0.0028126,           0.0028126
                 365,            0.016819,            0.011532,           0.0017116,             0.84094,             0.79262,              0.8212,              0.5883,            0.027823,              0.0101,           0.0050308,           0.0027928,           0.0027928,           0.0027928
                 366,            0.016959,            0.011599,           0.0016212,             0.84148,             0.79612,             0.82177,             0.58932,            0.027819,            0.010094,           0.0050382,            0.002773,            0.002773,            0.002773
                 367,            0.017143,            0.011737,           0.0014896,             0.87196,             0.77243,             0.82169,             0.59017,             0.02778,            0.010084,           0.0050473,           0.0027532,           0.0027532,           0.0027532
                 368,            0.016811,            0.011879,            0.001644,             0.84167,             0.78772,             0.82003,             0.58944,            0.027743,            0.010094,           0.0050642,           0.0027334,           0.0027334,           0.0027334
                 369,            0.016674,            0.012009,           0.0016189,             0.84782,             0.79011,             0.82165,             0.59053,            0.027688,            0.010086,           0.0050517,           0.0027136,           0.0027136,           0.0027136
                 370,            0.016705,            0.011843,           0.0015654,             0.84595,             0.79751,             0.82361,             0.59252,            0.027677,            0.010078,           0.0050816,           0.0026938,           0.0026938,           0.0026938
                 371,            0.016594,            0.011681,           0.0015958,              0.8445,             0.79916,             0.82295,              0.5919,            0.027667,            0.010106,           0.0051155,            0.002674,            0.002674,            0.002674
                 372,            0.016398,            0.011434,           0.0013441,             0.84486,             0.79851,             0.82191,             0.59128,            0.027657,            0.010132,           0.0051322,           0.0026542,           0.0026542,           0.0026542
                 373,            0.016541,            0.011719,            0.001697,             0.84424,              0.7972,             0.82248,             0.59222,            0.027646,            0.010155,           0.0051326,           0.0026344,           0.0026344,           0.0026344
                 374,            0.016723,            0.011743,           0.0016072,             0.84291,             0.79697,             0.82299,             0.59158,            0.027629,            0.010157,           0.0050496,           0.0026146,           0.0026146,           0.0026146
                 375,            0.016347,             0.01122,           0.0014664,             0.84233,             0.79589,             0.82321,             0.59064,            0.027613,            0.010177,            0.005011,           0.0025948,           0.0025948,           0.0025948
                 376,            0.016562,              0.0115,           0.0014456,             0.84033,             0.79849,              0.8234,             0.59085,            0.027598,            0.010201,           0.0050076,            0.002575,            0.002575,            0.002575
                 377,            0.016617,            0.011481,           0.0013872,             0.85135,              0.7853,             0.82302,             0.59104,            0.027576,            0.010233,           0.0049798,           0.0025552,           0.0025552,           0.0025552
                 378,            0.016691,            0.011726,           0.0014368,             0.85132,             0.78073,             0.82162,             0.59179,            0.027593,            0.010267,           0.0049724,           0.0025354,           0.0025354,           0.0025354
                 379,            0.016453,            0.011524,           0.0014391,             0.84726,             0.78313,             0.82122,             0.59095,              0.0276,             0.01029,           0.0049865,           0.0025156,           0.0025156,           0.0025156
                 380,            0.016333,             0.01156,           0.0013032,             0.84187,             0.78734,             0.82055,             0.59139,            0.027591,            0.010306,           0.0049991,           0.0024958,           0.0024958,           0.0024958
                 381,            0.016468,            0.011459,           0.0013876,              0.8366,             0.79369,             0.82152,             0.59189,            0.027573,            0.010321,           0.0050056,            0.002476,            0.002476,            0.002476
                 382,            0.016383,            0.011373,           0.0012195,             0.84442,             0.78579,             0.82101,             0.59186,            0.027553,            0.010352,           0.0050206,           0.0024562,           0.0024562,           0.0024562
                 383,             0.01649,            0.011462,           0.0015425,             0.83614,             0.79107,             0.82016,             0.59144,            0.027529,            0.010368,           0.0050396,           0.0024364,           0.0024364,           0.0024364
                 384,            0.016219,            0.011317,           0.0012676,             0.84323,             0.78919,             0.82036,             0.59057,            0.027526,            0.010391,           0.0050311,           0.0024166,           0.0024166,           0.0024166
                 385,            0.016495,            0.011463,           0.0012477,             0.84139,             0.79169,             0.82022,             0.59054,            0.027531,            0.010399,            0.005052,           0.0023968,           0.0023968,           0.0023968
                 386,            0.016443,            0.011601,           0.0014295,             0.84017,             0.79109,              0.8196,              0.5894,            0.027528,            0.010395,           0.0050677,            0.002377,            0.002377,            0.002377
                 387,            0.015969,             0.01134,           0.0011996,             0.85578,             0.78134,             0.81941,             0.59018,             0.02751,            0.010405,           0.0050479,           0.0023572,           0.0023572,           0.0023572
                 388,            0.016495,            0.011433,           0.0012799,              0.8543,             0.78164,             0.82222,             0.59164,            0.027507,            0.010411,           0.0050498,           0.0023374,           0.0023374,           0.0023374
                 389,            0.015993,            0.011253,            0.001445,             0.85748,             0.78065,             0.82012,             0.59074,            0.027497,            0.010398,           0.0050364,           0.0023176,           0.0023176,           0.0023176
                 390,            0.015978,            0.011414,           0.0012507,             0.84065,             0.79207,             0.82149,             0.58974,            0.027484,            0.010381,           0.0050286,           0.0022978,           0.0022978,           0.0022978
                 391,            0.015851,            0.011399,           0.0013246,             0.84015,             0.79206,             0.82169,             0.59112,            0.027488,            0.010376,           0.0050399,            0.002278,            0.002278,            0.002278
                 392,            0.015815,            0.011224,           0.0012615,             0.83972,             0.79522,             0.82213,               0.592,            0.027507,            0.010371,             0.00502,           0.0022582,           0.0022582,           0.0022582
                 393,            0.015864,            0.011269,             0.00135,             0.83728,             0.79645,             0.82306,             0.59204,            0.027502,             0.01037,           0.0050089,           0.0022384,           0.0022384,           0.0022384
                 394,            0.015905,            0.011151,           0.0013518,             0.84437,             0.79322,             0.82429,             0.59214,            0.027511,            0.010367,           0.0050214,           0.0022186,           0.0022186,           0.0022186
                 395,            0.016003,            0.011242,           0.0013022,             0.86468,             0.78264,             0.82512,             0.59305,            0.027489,            0.010371,           0.0050138,           0.0021988,           0.0021988,           0.0021988
                 396,            0.015922,            0.011458,           0.0013465,             0.86075,             0.78741,             0.82521,             0.59287,            0.027474,             0.01039,           0.0050247,            0.002179,            0.002179,            0.002179
                 397,            0.015882,            0.011407,           0.0011044,             0.86289,             0.78584,             0.82573,             0.59483,            0.027467,            0.010393,           0.0050199,           0.0021592,           0.0021592,           0.0021592
                 398,            0.015967,             0.01109,            0.001334,             0.86483,             0.78408,             0.82631,             0.59577,            0.027471,            0.010387,           0.0050503,           0.0021394,           0.0021394,           0.0021394
                 399,            0.015589,            0.011322,           0.0012332,             0.86602,             0.78617,             0.82655,             0.59594,            0.027481,            0.010389,            0.005093,           0.0021196,           0.0021196,           0.0021196
                 400,            0.015444,            0.011092,           0.0012024,             0.85762,             0.79142,              0.8267,             0.59482,             0.02749,            0.010394,           0.0050875,           0.0020998,           0.0020998,           0.0020998
                 401,             0.01602,            0.011236,           0.0012355,             0.85582,             0.79231,             0.82721,             0.59608,            0.027505,            0.010391,           0.0050716,             0.00208,             0.00208,             0.00208
                 402,            0.015503,            0.011293,           0.0012123,             0.85653,             0.79147,              0.8259,             0.59538,            0.027504,            0.010398,           0.0050913,           0.0020602,           0.0020602,           0.0020602
                 403,            0.015549,            0.010886,           0.0012339,             0.85583,             0.79511,              0.8259,             0.59522,            0.027512,             0.01041,           0.0050872,           0.0020404,           0.0020404,           0.0020404
                 404,            0.015794,            0.011231,            0.001235,             0.85423,             0.79573,              0.8262,             0.59584,            0.027505,            0.010417,           0.0050848,           0.0020206,           0.0020206,           0.0020206
                 405,            0.015589,            0.011231,           0.0011725,             0.85795,             0.79472,             0.82608,             0.59556,            0.027522,            0.010421,           0.0050733,           0.0020008,           0.0020008,           0.0020008
                 406,            0.015728,            0.010967,           0.0012474,             0.85441,             0.79506,             0.82559,              0.5939,            0.027514,            0.010431,           0.0050538,            0.001981,            0.001981,            0.001981
                 407,            0.015425,            0.010986,           0.0011637,             0.84753,             0.80119,             0.82542,             0.59358,              0.0275,            0.010446,            0.005054,           0.0019612,           0.0019612,           0.0019612
                 408,            0.015222,            0.010749,           0.0013633,             0.84939,             0.79888,             0.82553,             0.59461,            0.027466,            0.010457,           0.0050509,           0.0019414,           0.0019414,           0.0019414
                 409,            0.015515,            0.010977,           0.0012526,             0.84617,             0.80088,             0.82591,             0.59433,            0.027444,            0.010474,            0.005052,           0.0019216,           0.0019216,           0.0019216
                 410,            0.015482,            0.011032,           0.0013446,             0.84669,             0.80111,             0.82632,             0.59484,            0.027443,            0.010487,           0.0050719,           0.0019018,           0.0019018,           0.0019018
                 411,            0.015152,            0.010958,           0.0013739,             0.84652,             0.79845,             0.82642,              0.5951,            0.027422,            0.010486,           0.0050916,            0.001882,            0.001882,            0.001882
                 412,            0.015013,            0.010862,           0.0012422,             0.84754,             0.79831,              0.8264,             0.59525,            0.027428,            0.010502,           0.0050871,           0.0018622,           0.0018622,           0.0018622
                 413,             0.01524,             0.01066,           0.0011406,             0.86898,             0.78169,             0.82644,             0.59471,            0.027426,            0.010515,           0.0050849,           0.0018424,           0.0018424,           0.0018424
                 414,            0.014837,             0.01108,           0.0013012,             0.86655,             0.78303,             0.82657,             0.59446,            0.027421,            0.010523,           0.0050898,           0.0018226,           0.0018226,           0.0018226
                 415,            0.015422,            0.011092,           0.0012544,             0.86638,             0.78423,             0.82674,             0.59406,            0.027412,            0.010521,           0.0050974,           0.0018028,           0.0018028,           0.0018028
                 416,            0.015167,            0.010783,           0.0011234,             0.86764,             0.78073,              0.8269,             0.59408,            0.027416,            0.010528,           0.0050926,            0.001783,            0.001783,            0.001783
                 417,            0.014986,            0.010831,          0.00092108,             0.86655,             0.77904,             0.82685,             0.59388,            0.027407,             0.01054,           0.0051087,           0.0017632,           0.0017632,           0.0017632
                 418,             0.01492,            0.010915,           0.0012084,             0.83398,             0.80782,             0.82656,              0.5936,            0.027397,            0.010552,           0.0051513,           0.0017434,           0.0017434,           0.0017434
                 419,            0.014998,            0.010857,           0.0013074,             0.86432,             0.77986,             0.82691,             0.59376,             0.02738,            0.010555,            0.005162,           0.0017236,           0.0017236,           0.0017236
                 420,            0.015014,            0.010815,           0.0010944,             0.86409,             0.78069,             0.82704,             0.59362,            0.027378,            0.010566,           0.0051741,           0.0017038,           0.0017038,           0.0017038
                 421,            0.014716,            0.010719,           0.0011474,             0.86682,              0.7796,             0.82709,             0.59396,             0.02738,            0.010578,           0.0051995,            0.001684,            0.001684,            0.001684
                 422,            0.014893,             0.01068,           0.0012308,             0.86126,             0.78516,             0.82678,             0.59433,            0.027388,            0.010581,           0.0051901,           0.0016642,           0.0016642,           0.0016642
                 423,            0.014873,            0.010659,           0.0011077,             0.83236,             0.80923,             0.82637,             0.59401,            0.027381,            0.010584,           0.0051661,           0.0016444,           0.0016444,           0.0016444
                 424,            0.014707,            0.010936,           0.0011474,              0.8326,             0.80855,             0.82657,             0.59372,            0.027379,            0.010581,           0.0051644,           0.0016246,           0.0016246,           0.0016246
                 425,            0.014598,            0.010687,           0.0011511,             0.83233,             0.80781,             0.82676,             0.59383,            0.027372,            0.010587,           0.0051684,           0.0016048,           0.0016048,           0.0016048
                 426,            0.014566,            0.010665,           0.0010517,             0.84831,             0.79202,             0.82697,             0.59338,            0.027366,            0.010592,           0.0051784,            0.001585,            0.001585,            0.001585
                 427,            0.014693,            0.010816,           0.0011339,             0.84955,             0.79268,             0.82673,             0.59366,            0.027362,            0.010592,           0.0051644,           0.0015652,           0.0015652,           0.0015652
                 428,            0.014517,            0.010258,           0.0010875,             0.84967,             0.79316,             0.82648,              0.5932,            0.027358,            0.010599,           0.0051768,           0.0015454,           0.0015454,           0.0015454
                 429,            0.014403,            0.010767,           0.0011329,             0.85157,             0.79137,             0.82642,             0.59413,            0.027365,            0.010611,            0.005181,           0.0015256,           0.0015256,           0.0015256
                 430,             0.01453,            0.010562,           0.0011094,             0.84807,             0.79494,             0.82627,             0.59378,            0.027367,            0.010626,           0.0051626,           0.0015058,           0.0015058,           0.0015058
                 431,            0.014774,            0.010582,           0.0010778,             0.84985,             0.79459,             0.82658,             0.59395,            0.027369,            0.010623,           0.0051535,            0.001486,            0.001486,            0.001486
                 432,            0.014664,            0.010589,           0.0011234,             0.84885,             0.79542,              0.8262,             0.59352,            0.027375,             0.01063,           0.0051665,           0.0014662,           0.0014662,           0.0014662
                 433,            0.014524,            0.010425,           0.0010073,             0.84844,             0.79551,             0.82596,             0.59397,            0.027382,            0.010642,           0.0051624,           0.0014464,           0.0014464,           0.0014464
                 434,            0.014332,            0.010394,           0.0009929,             0.84927,             0.79644,             0.82554,             0.59418,            0.027383,            0.010649,           0.0051524,           0.0014266,           0.0014266,           0.0014266
                 435,            0.014389,            0.010543,          0.00098633,             0.84645,             0.79913,             0.82576,             0.59444,            0.027388,            0.010651,           0.0051445,           0.0014068,           0.0014068,           0.0014068
                 436,            0.014316,            0.010623,           0.0011317,             0.84904,             0.79682,             0.82454,             0.59305,            0.027396,            0.010658,           0.0051563,            0.001387,            0.001387,            0.001387
                 437,            0.014408,            0.010492,           0.0011562,             0.84638,             0.79866,             0.82493,             0.59443,            0.027401,            0.010659,           0.0051656,           0.0013672,           0.0013672,           0.0013672
                 438,             0.01432,            0.010631,           0.0010774,             0.84748,             0.79824,             0.82534,             0.59417,            0.027402,            0.010656,           0.0051707,           0.0013474,           0.0013474,           0.0013474
                 439,            0.014087,            0.010393,          0.00091679,             0.84826,              0.7983,             0.82507,             0.59352,            0.027407,            0.010658,           0.0051793,           0.0013276,           0.0013276,           0.0013276
                 440,            0.014255,            0.010571,           0.0010742,             0.84756,             0.79857,             0.82546,             0.59411,            0.027411,            0.010663,           0.0051951,           0.0013078,           0.0013078,           0.0013078
                 441,            0.014392,            0.010557,           0.0011218,             0.84746,             0.79699,             0.82527,             0.59269,            0.027413,            0.010675,           0.0051994,            0.001288,            0.001288,            0.001288
                 442,            0.014142,            0.010221,           0.0011258,             0.84962,             0.79598,             0.82529,             0.59169,            0.027415,            0.010677,           0.0052043,           0.0012682,           0.0012682,           0.0012682
                 443,            0.014081,            0.010477,           0.0010486,             0.85029,             0.79613,             0.82553,              0.5917,            0.027421,            0.010685,           0.0052001,           0.0012484,           0.0012484,           0.0012484
                 444,            0.013999,            0.010352,           0.0011194,             0.84934,             0.79611,             0.82578,              0.5921,            0.027422,              0.0107,           0.0052009,           0.0012286,           0.0012286,           0.0012286
                 445,            0.013777,            0.010283,           0.0010552,             0.84915,             0.79518,             0.82578,             0.59219,            0.027432,            0.010713,           0.0052041,           0.0012088,           0.0012088,           0.0012088
                 446,            0.013898,            0.010446,           0.0010072,             0.84887,             0.79367,             0.82585,             0.59297,            0.027437,            0.010714,           0.0051994,            0.001189,            0.001189,            0.001189
                 447,            0.014319,            0.010264,           0.0011322,             0.84797,             0.79391,             0.82597,             0.59247,            0.027436,            0.010724,           0.0051997,           0.0011692,           0.0011692,           0.0011692
                 448,            0.014181,            0.010478,           0.0010115,             0.84748,             0.79365,             0.82608,             0.59285,            0.027439,            0.010727,           0.0052078,           0.0011494,           0.0011494,           0.0011494
                 449,            0.013787,            0.010124,          0.00094352,             0.83841,             0.79467,              0.8275,             0.59274,            0.027434,             0.01073,           0.0052128,           0.0011296,           0.0011296,           0.0011296
                 450,            0.013886,            0.010342,           0.0010096,             0.84236,              0.7922,             0.82745,             0.59244,             0.02743,            0.010737,            0.005216,           0.0011098,           0.0011098,           0.0011098
                 451,            0.014219,            0.010403,           0.0010185,              0.8428,             0.79093,             0.82779,             0.59321,            0.027429,            0.010742,           0.0052189,             0.00109,             0.00109,             0.00109
                 452,            0.013877,            0.010238,          0.00098781,             0.85133,             0.78546,             0.82804,             0.59375,            0.027424,            0.010742,           0.0052171,           0.0010702,           0.0010702,           0.0010702
                 453,            0.013964,            0.010288,          0.00089224,             0.85278,             0.78428,             0.82815,             0.59341,            0.027417,            0.010753,           0.0052179,           0.0010504,           0.0010504,           0.0010504
                 454,            0.014105,            0.010374,           0.0010971,             0.85339,             0.78451,             0.82817,             0.59354,            0.027412,            0.010757,           0.0052244,           0.0010306,           0.0010306,           0.0010306
                 455,            0.013935,            0.010221,           0.0010778,             0.85531,             0.78486,             0.82834,             0.59386,            0.027408,            0.010771,           0.0052227,           0.0010108,           0.0010108,           0.0010108
                 456,            0.013448,            0.010349,           0.0010663,             0.85509,             0.78394,             0.82805,             0.59299,            0.027407,            0.010774,           0.0052324,            0.000991,            0.000991,            0.000991
                 457,            0.013841,            0.010343,          0.00088738,             0.85941,              0.7795,             0.82786,             0.59359,            0.027408,            0.010785,           0.0052453,           0.0009712,           0.0009712,           0.0009712
                 458,            0.013754,            0.010142,          0.00089345,             0.85907,             0.77985,             0.82785,             0.59395,            0.027404,            0.010794,            0.005247,           0.0009514,           0.0009514,           0.0009514
                 459,            0.013851,            0.010252,           0.0010014,             0.85911,             0.78017,             0.82806,              0.5943,            0.027406,              0.0108,            0.005248,           0.0009316,           0.0009316,           0.0009316
                 460,            0.013478,           0.0099552,          0.00093546,             0.85913,             0.78008,             0.82813,             0.59409,            0.027404,            0.010805,           0.0052539,           0.0009118,           0.0009118,           0.0009118
                 461,            0.013509,            0.010239,          0.00086243,             0.85854,              0.7811,             0.82795,             0.59408,            0.027404,            0.010807,           0.0052552,            0.000892,            0.000892,            0.000892
                 462,             0.01341,            0.010271,          0.00092681,             0.85746,             0.78224,             0.82753,             0.59345,            0.027401,            0.010823,           0.0052578,           0.0008722,           0.0008722,           0.0008722
                 463,             0.01347,            0.010082,          0.00070109,             0.85779,             0.78148,             0.82752,             0.59397,            0.027401,            0.010835,           0.0052676,           0.0008524,           0.0008524,           0.0008524
                 464,            0.013061,            0.009912,          0.00091853,             0.85628,             0.78238,             0.82782,             0.59475,            0.027397,            0.010841,           0.0052739,           0.0008326,           0.0008326,           0.0008326
                 465,            0.013119,           0.0099297,          0.00085863,             0.85595,             0.78256,             0.82797,             0.59557,            0.027382,            0.010845,           0.0052753,           0.0008128,           0.0008128,           0.0008128
                 466,            0.013425,           0.0099887,          0.00091694,             0.85747,             0.78604,             0.82973,              0.5959,            0.027378,            0.010854,           0.0052777,            0.000793,            0.000793,            0.000793
                 467,            0.013615,            0.010088,          0.00091852,             0.85433,             0.78644,             0.83021,             0.59635,            0.027375,            0.010862,           0.0052834,           0.0007732,           0.0007732,           0.0007732
                 468,            0.013194,           0.0099757,          0.00087195,             0.84753,             0.78995,             0.82993,             0.59624,            0.027368,            0.010862,           0.0052765,           0.0007534,           0.0007534,           0.0007534
                 469,            0.013095,           0.0097957,          0.00088508,             0.84898,             0.78944,             0.83072,             0.59741,            0.027369,            0.010871,           0.0052793,           0.0007336,           0.0007336,           0.0007336
                 470,            0.013045,            0.010026,          0.00091898,             0.84787,             0.78969,              0.8308,             0.59724,            0.027366,            0.010873,            0.005282,           0.0007138,           0.0007138,           0.0007138
                 471,            0.013282,            0.010042,          0.00090395,             0.84768,             0.79107,              0.8309,              0.5975,            0.027364,            0.010883,           0.0052843,            0.000694,            0.000694,            0.000694
                 472,            0.013265,           0.0099474,           0.0008633,             0.84787,             0.79034,              0.8292,             0.59712,            0.027362,            0.010888,           0.0052905,           0.0006742,           0.0006742,           0.0006742
                 473,             0.01329,           0.0099659,          0.00081451,             0.84957,             0.79115,             0.83043,             0.59768,            0.027357,            0.010895,           0.0052984,           0.0006544,           0.0006544,           0.0006544
