               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 309,            0.020984,            0.014083,           0.0030443,             0.87104,             0.78109,             0.84509,             0.60239,            0.027107,           0.0095021,           0.0047876,           0.0039016,           0.0039016,           0.0039016
                 310,            0.020537,            0.013629,           0.0030292,             0.86783,             0.77587,             0.84426,             0.60294,            0.027031,           0.0095352,           0.0046907,           0.0038818,           0.0038818,           0.0038818
                 311,            0.020461,            0.014216,           0.0030588,             0.84806,             0.79215,             0.84464,             0.60454,            0.026968,           0.0095032,           0.0046744,            0.003862,            0.003862,            0.003862
                 312,            0.020459,            0.013707,           0.0030885,             0.85291,             0.79063,             0.84607,             0.60411,            0.027053,           0.0095168,           0.0047144,           0.0038422,           0.0038422,           0.0038422
                 313,            0.020664,            0.014024,           0.0033584,             0.85806,             0.79527,             0.84777,              0.6063,            0.027102,           0.0095329,           0.0047199,           0.0038224,           0.0038224,           0.0038224
                 314,            0.020656,            0.013814,           0.0029761,              0.8643,              0.7913,             0.84637,             0.60401,            0.027106,           0.0095891,           0.0047527,           0.0038026,           0.0038026,           0.0038026
                 315,            0.020595,            0.013915,           0.0031335,             0.84607,             0.80596,             0.84461,             0.60336,            0.027173,           0.0096068,           0.0047742,           0.0037828,           0.0037828,           0.0037828
                 316,            0.020367,            0.013714,           0.0028932,             0.85369,              0.7994,             0.84615,             0.60248,            0.027221,           0.0096233,           0.0047444,            0.003763,            0.003763,            0.003763
                 317,            0.020697,            0.013902,           0.0030273,             0.84552,               0.811,             0.84643,              0.6058,            0.027152,           0.0096082,           0.0047877,           0.0037432,           0.0037432,           0.0037432
                 318,            0.020576,            0.014018,           0.0029216,             0.86223,             0.78317,             0.84298,              0.6052,            0.027143,           0.0095938,           0.0049613,           0.0037234,           0.0037234,           0.0037234
                 319,            0.020234,            0.013799,           0.0029289,             0.85339,             0.78475,             0.84296,             0.60442,            0.027092,           0.0095723,           0.0049941,           0.0037036,           0.0037036,           0.0037036
                 320,             0.02016,            0.013559,           0.0030974,             0.86846,              0.7723,             0.84376,             0.60339,            0.027032,           0.0095569,           0.0051062,           0.0036838,           0.0036838,           0.0036838
                 321,            0.020765,            0.013511,            0.002597,             0.83553,             0.79443,             0.84243,             0.60512,            0.027059,           0.0095677,           0.0052716,            0.003664,            0.003664,            0.003664
                 322,            0.020416,            0.013582,           0.0028036,             0.84804,             0.78845,             0.84719,             0.60645,            0.027069,           0.0095876,           0.0053628,           0.0036442,           0.0036442,           0.0036442
                 323,            0.020229,            0.013523,            0.002855,             0.82831,             0.80552,             0.84705,             0.60563,            0.027046,           0.0096101,           0.0053265,           0.0036244,           0.0036244,           0.0036244
                 324,            0.020056,            0.013846,           0.0028342,             0.85458,             0.79302,             0.84575,              0.6045,            0.027063,           0.0096063,           0.0055035,           0.0036046,           0.0036046,           0.0036046
                 325,            0.019935,            0.013434,           0.0029354,             0.85793,             0.78847,             0.84474,             0.60519,            0.027071,           0.0096049,           0.0053622,           0.0035848,           0.0035848,           0.0035848
                 326,            0.020224,            0.013703,           0.0027882,             0.85446,             0.78923,              0.8463,             0.60528,            0.027082,           0.0096463,            0.005337,            0.003565,            0.003565,            0.003565
                 327,            0.019891,             0.01368,           0.0025067,             0.85433,             0.78884,             0.84506,             0.60512,            0.027066,           0.0096625,           0.0053771,           0.0035452,           0.0035452,           0.0035452
                 328,            0.019785,             0.01355,           0.0027375,             0.85264,             0.78135,             0.84303,             0.60586,            0.027058,           0.0096973,           0.0053496,           0.0035254,           0.0035254,           0.0035254
                 329,            0.019991,            0.013631,           0.0030433,             0.84819,             0.78443,             0.84352,             0.60645,            0.027014,           0.0096765,           0.0054015,           0.0035056,           0.0035056,           0.0035056
                 330,            0.019852,            0.013629,           0.0026691,             0.84157,             0.78758,             0.84394,              0.6067,            0.027032,           0.0096565,            0.005417,           0.0034858,           0.0034858,           0.0034858
                 331,            0.019946,            0.013194,           0.0029957,             0.84214,             0.79805,             0.84529,             0.60625,            0.027005,           0.0096651,           0.0054789,            0.003466,            0.003466,            0.003466
                 332,            0.019828,            0.013546,           0.0027758,             0.86085,             0.78643,             0.84536,             0.60729,            0.026986,           0.0096278,           0.0055166,           0.0034462,           0.0034462,           0.0034462
                 333,            0.019743,            0.013466,           0.0027725,             0.85805,              0.7872,             0.84483,             0.60766,            0.026969,           0.0096199,           0.0054631,           0.0034264,           0.0034264,           0.0034264
                 334,             0.01956,            0.013667,           0.0025262,             0.85408,             0.78636,             0.84398,             0.60744,             0.02695,           0.0096239,           0.0054534,           0.0034066,           0.0034066,           0.0034066
                 335,            0.019564,            0.013363,           0.0026121,             0.83964,             0.79264,             0.84422,             0.60626,             0.02699,            0.009649,           0.0053839,           0.0033868,           0.0033868,           0.0033868
                 336,            0.019803,            0.013354,           0.0025806,             0.84764,             0.78939,             0.84347,             0.60549,            0.026994,           0.0096733,           0.0054259,            0.003367,            0.003367,            0.003367
                 337,            0.019508,            0.013529,           0.0026273,             0.85928,             0.79081,             0.84492,              0.6047,            0.027058,           0.0097295,           0.0054697,           0.0033472,           0.0033472,           0.0033472
                 338,            0.019877,            0.013397,           0.0027621,             0.86372,             0.78705,             0.84509,             0.60441,             0.02706,           0.0097224,            0.005509,           0.0033274,           0.0033274,           0.0033274
                 339,            0.019679,            0.013305,           0.0030004,             0.85641,             0.79184,             0.84708,             0.60684,            0.027092,           0.0097255,           0.0055232,           0.0033076,           0.0033076,           0.0033076
                 340,            0.019652,            0.013325,           0.0030176,             0.86388,             0.78235,             0.84376,             0.60423,            0.027166,           0.0097417,           0.0055799,           0.0032878,           0.0032878,           0.0032878
                 341,            0.019603,            0.013498,           0.0029045,             0.83865,             0.80599,             0.84432,             0.60495,            0.027176,            0.009745,           0.0055872,            0.003268,            0.003268,            0.003268
                 342,            0.019313,            0.013184,           0.0028012,             0.87343,             0.77471,              0.8451,             0.60537,              0.0272,           0.0097368,            0.005567,           0.0032482,           0.0032482,           0.0032482
                 343,            0.019189,            0.013076,           0.0025844,             0.86735,             0.76682,             0.84188,             0.60407,            0.027221,           0.0097586,           0.0056465,           0.0032284,           0.0032284,           0.0032284
                 344,            0.019627,            0.013209,           0.0026713,             0.84929,             0.79254,              0.8443,             0.60415,            0.027232,            0.009753,           0.0056059,           0.0032086,           0.0032086,           0.0032086
                 345,             0.01933,            0.013368,           0.0026848,             0.85447,             0.78858,              0.8443,             0.60477,            0.027276,           0.0097569,           0.0055241,           0.0031888,           0.0031888,           0.0031888
                 346,            0.019386,            0.013331,           0.0026578,             0.85653,              0.7816,             0.84218,             0.60315,            0.027284,           0.0097726,           0.0055717,            0.003169,            0.003169,            0.003169
                 347,            0.019342,            0.013144,           0.0028324,             0.85842,             0.78517,             0.83979,             0.60289,            0.027319,           0.0097974,           0.0056522,           0.0031492,           0.0031492,           0.0031492
                 348,            0.019167,             0.01318,           0.0026585,             0.85725,             0.78425,             0.83952,             0.60249,            0.027389,           0.0098312,           0.0057282,           0.0031294,           0.0031294,           0.0031294
                 349,            0.019467,            0.013163,           0.0026783,             0.85055,             0.78841,             0.83695,              0.5999,            0.027456,           0.0098531,           0.0058468,           0.0031096,           0.0031096,           0.0031096
                 350,             0.01917,            0.013374,           0.0024496,             0.85427,             0.79035,             0.83555,             0.60064,            0.027429,           0.0098607,           0.0059045,           0.0030898,           0.0030898,           0.0030898
                 351,            0.019045,            0.013029,           0.0025079,             0.85304,             0.79066,             0.83797,             0.60088,            0.027421,            0.009856,           0.0059061,             0.00307,             0.00307,             0.00307
                 352,            0.018667,            0.012945,           0.0023407,             0.84428,             0.79842,             0.83922,             0.60241,            0.027384,           0.0098459,           0.0058518,           0.0030502,           0.0030502,           0.0030502
                 353,             0.01891,            0.012902,           0.0027894,             0.84096,             0.79819,             0.83822,             0.60066,            0.027412,           0.0098709,           0.0059609,           0.0030304,           0.0030304,           0.0030304
                 354,            0.018935,            0.013194,           0.0024425,             0.83839,             0.80767,             0.83781,             0.60178,            0.027467,           0.0098732,           0.0059911,           0.0030106,           0.0030106,           0.0030106
                 355,            0.019133,            0.012794,           0.0025047,             0.83552,              0.8079,             0.83765,             0.60071,            0.027443,           0.0098817,           0.0059368,           0.0029908,           0.0029908,           0.0029908
                 356,            0.018799,             0.01342,           0.0024854,             0.83516,             0.80288,             0.83747,             0.60068,            0.027431,           0.0098804,           0.0058678,            0.002971,            0.002971,            0.002971
                 357,            0.019181,            0.013274,           0.0025166,             0.86132,             0.77078,             0.83636,             0.60153,            0.027424,           0.0098996,           0.0058589,           0.0029512,           0.0029512,           0.0029512
                 358,            0.018991,            0.012969,           0.0025509,             0.84631,             0.78887,             0.83687,             0.60066,             0.02746,           0.0099326,           0.0058075,           0.0029314,           0.0029314,           0.0029314
                 359,            0.018979,            0.012982,           0.0027536,             0.84213,             0.78638,             0.83791,             0.60096,            0.027468,           0.0099442,            0.005764,           0.0029116,           0.0029116,           0.0029116
                 360,             0.01877,            0.012749,           0.0023926,             0.84902,             0.78329,             0.83708,             0.60151,            0.027491,           0.0099548,           0.0057663,           0.0028918,           0.0028918,           0.0028918
                 361,            0.018782,            0.013097,           0.0026186,             0.85022,             0.78234,             0.83758,             0.60203,            0.027545,           0.0099489,           0.0057175,            0.002872,            0.002872,            0.002872
                 362,            0.018553,            0.013006,           0.0024966,             0.85553,             0.77532,             0.83658,             0.60108,            0.027496,           0.0099417,           0.0057346,           0.0028522,           0.0028522,           0.0028522
                 363,            0.018414,            0.012794,           0.0022784,             0.85301,             0.78137,              0.8378,             0.60191,            0.027492,           0.0099405,           0.0056937,           0.0028324,           0.0028324,           0.0028324
                 364,            0.018722,            0.012862,           0.0024715,             0.85461,             0.78317,              0.8377,             0.60046,            0.027493,           0.0099452,           0.0056659,           0.0028126,           0.0028126,           0.0028126
                 365,            0.018483,            0.012673,           0.0025238,             0.84911,             0.78454,             0.83799,             0.60221,            0.027457,           0.0099442,           0.0056118,           0.0027928,           0.0027928,           0.0027928
                 366,            0.018435,            0.012692,           0.0027233,             0.84879,             0.78429,             0.83746,             0.59966,             0.02744,           0.0099471,           0.0055956,            0.002773,            0.002773,            0.002773
                 367,            0.018657,            0.012785,           0.0022809,             0.85019,             0.78381,             0.83708,              0.6003,            0.027425,           0.0099564,           0.0055513,           0.0027532,           0.0027532,           0.0027532
                 368,            0.018282,            0.012902,           0.0023706,              0.8487,             0.78359,             0.83702,             0.59918,            0.027419,           0.0099776,           0.0055565,           0.0027334,           0.0027334,           0.0027334
                 369,            0.018386,            0.012973,           0.0024211,             0.84915,             0.78168,              0.8359,              0.5987,            0.027415,           0.0099872,           0.0055688,           0.0027136,           0.0027136,           0.0027136
                 370,             0.01856,            0.012932,           0.0023996,             0.85047,             0.78085,             0.83618,             0.59973,            0.027424,             0.01001,           0.0056032,           0.0026938,           0.0026938,           0.0026938
                 371,             0.01836,            0.012854,           0.0025536,             0.85304,             0.78058,             0.83578,             0.59912,            0.027424,            0.010025,           0.0056483,            0.002674,            0.002674,            0.002674
                 372,            0.018209,              0.0126,           0.0022196,             0.85707,             0.77119,             0.83523,             0.59984,            0.027423,            0.010037,           0.0056564,           0.0026542,           0.0026542,           0.0026542
                 373,            0.018112,            0.012703,           0.0024765,             0.85053,             0.76914,             0.83443,             0.59812,            0.027425,            0.010059,           0.0056016,           0.0026344,           0.0026344,           0.0026344
                 374,            0.018347,             0.01274,           0.0025344,             0.85076,             0.77055,             0.83461,              0.5985,            0.027417,             0.01007,           0.0056276,           0.0026146,           0.0026146,           0.0026146
                 375,            0.017912,            0.012301,           0.0023773,              0.8404,             0.77549,             0.83326,             0.59508,            0.027408,            0.010084,           0.0056515,           0.0025948,           0.0025948,           0.0025948
                 376,            0.018186,            0.012487,           0.0023458,             0.83375,             0.78278,             0.83423,              0.5972,            0.027392,            0.010088,           0.0056824,            0.002575,            0.002575,            0.002575
                 377,            0.018313,            0.012625,           0.0023665,             0.83214,             0.78203,             0.83409,             0.59629,            0.027396,            0.010093,           0.0057063,           0.0025552,           0.0025552,           0.0025552
                 378,            0.018345,            0.012862,           0.0025506,              0.8379,             0.77839,             0.83408,             0.59593,            0.027404,            0.010105,           0.0056874,           0.0025354,           0.0025354,           0.0025354
                 379,            0.018064,            0.012635,           0.0023194,             0.84006,             0.77616,             0.83346,             0.59604,            0.027408,             0.01011,           0.0056798,           0.0025156,           0.0025156,           0.0025156
                 380,            0.017901,            0.012634,           0.0021505,             0.84301,             0.77594,             0.83328,             0.59597,            0.027394,             0.01011,           0.0056878,           0.0024958,           0.0024958,           0.0024958
                 381,             0.01815,            0.012568,           0.0021353,             0.82652,             0.79521,             0.83368,             0.59653,            0.027356,            0.010121,           0.0057136,            0.002476,            0.002476,            0.002476
                 382,            0.018052,             0.01248,           0.0021224,             0.82904,             0.79899,             0.83458,             0.59788,            0.027329,            0.010124,           0.0057291,           0.0024562,           0.0024562,           0.0024562
                 383,            0.018145,            0.012423,           0.0024976,             0.82971,             0.79508,             0.83573,             0.59804,            0.027347,            0.010143,           0.0057191,           0.0024364,           0.0024364,           0.0024364
                 384,            0.018134,            0.012452,            0.002376,             0.83335,             0.79024,             0.83571,             0.59846,            0.027319,            0.010149,            0.005749,           0.0024166,           0.0024166,           0.0024166
                 385,            0.018058,            0.012499,           0.0024422,             0.83043,             0.79554,             0.83557,              0.5982,            0.027315,            0.010154,           0.0057842,           0.0023968,           0.0023968,           0.0023968
                 386,            0.017973,             0.01266,           0.0022274,             0.83531,             0.79359,             0.83593,             0.59809,            0.027296,            0.010148,           0.0057904,            0.002377,            0.002377,            0.002377
                 387,            0.017686,            0.012292,           0.0021305,             0.83411,             0.79148,              0.8358,             0.59854,            0.027311,            0.010141,           0.0057933,           0.0023572,           0.0023572,           0.0023572
                 388,            0.017912,            0.012378,           0.0021578,             0.83563,             0.78924,             0.83555,             0.59929,            0.027314,            0.010146,           0.0058015,           0.0023374,           0.0023374,           0.0023374
                 389,            0.017655,            0.012128,           0.0022483,             0.83557,             0.79122,             0.83563,             0.59994,            0.027323,            0.010161,           0.0058009,           0.0023176,           0.0023176,           0.0023176
                 390,            0.017532,            0.012366,            0.002225,             0.83214,             0.79701,             0.83643,             0.59981,            0.027353,            0.010166,           0.0058143,           0.0022978,           0.0022978,           0.0022978
                 391,            0.017649,             0.01249,            0.002202,             0.83373,             0.79165,             0.83671,             0.59972,             0.02735,            0.010166,           0.0058217,            0.002278,            0.002278,            0.002278
                 392,             0.01758,            0.012281,           0.0021459,             0.82991,             0.79682,             0.83672,             0.59886,            0.027349,            0.010181,           0.0057999,           0.0022582,           0.0022582,           0.0022582
                 393,            0.017541,            0.012301,           0.0021563,             0.82186,             0.79621,             0.83628,             0.59927,            0.027359,            0.010186,           0.0057962,           0.0022384,           0.0022384,           0.0022384
                 394,             0.01744,            0.012125,           0.0020066,             0.82456,             0.79752,             0.83601,             0.59892,            0.027379,             0.01019,           0.0057739,           0.0022186,           0.0022186,           0.0022186
                 395,            0.017621,            0.012286,           0.0020394,             0.82464,             0.79821,             0.83568,             0.59932,            0.027391,            0.010194,           0.0057737,           0.0021988,           0.0021988,           0.0021988
                 396,            0.017459,            0.012382,           0.0020417,              0.8228,             0.79895,             0.83561,             0.59996,            0.027409,            0.010206,           0.0058167,            0.002179,            0.002179,            0.002179
                 397,            0.017218,            0.012264,           0.0019107,             0.82672,             0.79552,             0.83566,             0.59875,            0.027432,             0.01021,           0.0058542,           0.0021592,           0.0021592,           0.0021592
                 398,            0.017484,            0.012113,           0.0023179,             0.82207,             0.80042,             0.83579,             0.59952,            0.027454,            0.010213,           0.0058752,           0.0021394,           0.0021394,           0.0021394
                 399,             0.01726,            0.012285,             0.00221,             0.84221,             0.78211,             0.83491,             0.59868,            0.027473,            0.010209,           0.0059132,           0.0021196,           0.0021196,           0.0021196
                 400,            0.016981,            0.011979,           0.0019527,             0.83893,             0.78345,             0.83485,             0.59806,            0.027474,            0.010214,            0.005952,           0.0020998,           0.0020998,           0.0020998
                 401,            0.017425,            0.012155,           0.0021618,             0.83145,             0.79097,              0.8346,             0.59902,             0.02748,            0.010227,           0.0060181,             0.00208,             0.00208,             0.00208
                 402,            0.017008,            0.012266,           0.0020708,             0.83023,              0.7984,             0.83394,             0.59751,            0.027503,            0.010237,           0.0060147,           0.0020602,           0.0020602,           0.0020602
                 403,             0.01719,            0.011964,           0.0020746,             0.83098,             0.79769,             0.83446,             0.59688,            0.027513,            0.010246,           0.0060123,           0.0020404,           0.0020404,           0.0020404
                 404,            0.017172,            0.012238,           0.0019313,             0.83074,             0.79843,             0.83339,             0.59574,            0.027525,            0.010261,            0.005994,           0.0020206,           0.0020206,           0.0020206
                 405,            0.017142,            0.012211,           0.0018953,             0.82951,             0.79781,             0.83396,             0.59682,            0.027542,            0.010265,           0.0059874,           0.0020008,           0.0020008,           0.0020008
                 406,            0.017235,            0.011924,           0.0022012,             0.82945,             0.79963,             0.83408,             0.59631,             0.02756,            0.010283,           0.0059808,            0.001981,            0.001981,            0.001981
                 407,            0.016928,            0.011774,           0.0020658,             0.83011,             0.79949,             0.83493,             0.59736,            0.027569,            0.010281,           0.0059908,           0.0019612,           0.0019612,           0.0019612
                 408,             0.01686,            0.011716,           0.0020822,             0.83009,              0.8005,             0.83478,             0.59762,            0.027589,            0.010298,           0.0059788,           0.0019414,           0.0019414,           0.0019414
                 409,            0.016938,            0.012009,           0.0020203,             0.83001,             0.80112,             0.83469,             0.59773,            0.027601,            0.010301,           0.0059643,           0.0019216,           0.0019216,           0.0019216
                 410,            0.016832,            0.012067,           0.0020632,             0.82844,             0.80218,             0.83414,             0.59702,            0.027605,            0.010309,           0.0059819,           0.0019018,           0.0019018,           0.0019018
                 411,            0.016842,            0.011896,           0.0020153,              0.8257,             0.80336,             0.83474,              0.5974,            0.027601,            0.010317,           0.0059625,            0.001882,            0.001882,            0.001882
                 412,            0.016613,            0.011878,           0.0017951,             0.82383,             0.80432,             0.83529,             0.59739,            0.027617,            0.010327,           0.0059882,           0.0018622,           0.0018622,           0.0018622
                 413,            0.016618,            0.011602,           0.0019198,             0.82215,             0.80231,             0.83535,             0.59693,            0.027621,             0.01034,           0.0059649,           0.0018424,           0.0018424,           0.0018424
                 414,            0.016255,            0.012084,           0.0020104,             0.82203,             0.80168,             0.83542,             0.59713,             0.02761,            0.010341,           0.0059578,           0.0018226,           0.0018226,           0.0018226
                 415,            0.016785,            0.011929,           0.0019728,             0.81452,              0.8122,             0.83552,              0.5968,            0.027608,            0.010351,           0.0059454,           0.0018028,           0.0018028,           0.0018028
                 416,            0.016569,             0.01156,           0.0019062,             0.83329,             0.79291,             0.83606,             0.59648,            0.027617,            0.010356,            0.005968,            0.001783,            0.001783,            0.001783
                 417,            0.016442,            0.011754,           0.0018184,             0.81927,             0.80163,             0.83619,             0.59685,            0.027633,            0.010365,           0.0059743,           0.0017632,           0.0017632,           0.0017632
                 418,            0.016442,            0.011788,            0.001791,             0.81957,             0.80405,             0.83629,              0.5976,            0.027637,            0.010376,           0.0059756,           0.0017434,           0.0017434,           0.0017434
                 419,            0.016649,            0.011689,           0.0020139,             0.81186,             0.81247,             0.83602,             0.59797,            0.027635,            0.010389,           0.0059604,           0.0017236,           0.0017236,           0.0017236
                 420,            0.016439,             0.01184,           0.0018592,             0.84499,             0.78471,             0.83674,             0.59802,            0.027643,            0.010393,           0.0059659,           0.0017038,           0.0017038,           0.0017038
                 421,             0.01656,            0.011747,           0.0018253,             0.84739,              0.7853,             0.83638,             0.59791,            0.027662,            0.010401,           0.0059803,            0.001684,            0.001684,            0.001684
                 422,            0.016447,            0.011605,           0.0019436,             0.84753,             0.78299,             0.83552,             0.59784,            0.027661,             0.01041,           0.0059785,           0.0016642,           0.0016642,           0.0016642
                 423,            0.016543,            0.011605,           0.0019179,             0.84662,             0.78427,             0.83596,             0.59776,             0.02767,            0.010417,           0.0059465,           0.0016444,           0.0016444,           0.0016444
                 424,            0.016496,            0.011848,           0.0017839,             0.84694,             0.78401,             0.83596,             0.59827,            0.027684,            0.010424,           0.0059308,           0.0016246,           0.0016246,           0.0016246
                 425,            0.016173,            0.011603,           0.0018576,             0.84713,             0.78393,             0.83559,             0.59825,            0.027684,             0.01043,           0.0059365,           0.0016048,           0.0016048,           0.0016048
                 426,            0.016059,            0.011527,           0.0018333,              0.8467,             0.78417,             0.83516,             0.59924,            0.027709,            0.010443,           0.0059496,            0.001585,            0.001585,            0.001585
                 427,            0.016239,             0.01176,           0.0019688,              0.8454,             0.78511,             0.83415,             0.59846,            0.027723,            0.010455,           0.0059696,           0.0015652,           0.0015652,           0.0015652
                 428,            0.016089,            0.011285,           0.0018101,              0.8436,             0.78505,             0.83414,             0.59814,            0.027726,            0.010457,           0.0059735,           0.0015454,           0.0015454,           0.0015454
                 429,            0.015879,            0.011611,           0.0016373,             0.84415,             0.78485,             0.83376,             0.59803,             0.02774,            0.010467,           0.0059468,           0.0015256,           0.0015256,           0.0015256
                 430,            0.016215,            0.011572,           0.0018772,             0.84765,             0.78091,             0.83436,             0.59753,            0.027754,            0.010469,           0.0059489,           0.0015058,           0.0015058,           0.0015058
                 431,            0.016037,            0.011403,           0.0018524,             0.84895,             0.78141,             0.83477,             0.59754,            0.027758,            0.010473,            0.005958,            0.001486,            0.001486,            0.001486
                 432,            0.016028,            0.011344,           0.0017984,             0.84813,             0.78061,             0.83526,             0.59864,            0.027751,            0.010479,           0.0059633,           0.0014662,           0.0014662,           0.0014662
                 433,            0.015809,            0.011309,           0.0017564,             0.84634,             0.78372,             0.83541,             0.59865,             0.02776,            0.010483,           0.0059426,           0.0014464,           0.0014464,           0.0014464
                 434,            0.015877,            0.011364,           0.0017309,             0.84607,             0.78295,             0.83548,             0.59811,            0.027759,             0.01049,           0.0059431,           0.0014266,           0.0014266,           0.0014266
                 435,            0.016039,            0.011463,           0.0016201,             0.84536,             0.78326,             0.83514,             0.59805,            0.027776,              0.0105,           0.0059512,           0.0014068,           0.0014068,           0.0014068
                 436,            0.015942,            0.011567,           0.0017171,             0.84472,             0.78205,             0.83528,             0.59817,            0.027794,            0.010513,           0.0059565,            0.001387,            0.001387,            0.001387
                 437,            0.015975,            0.011299,           0.0018726,              0.8312,             0.79497,             0.83527,             0.59867,            0.027798,            0.010526,           0.0059355,           0.0013672,           0.0013672,           0.0013672
                 438,            0.015863,            0.011557,            0.002013,              0.8314,             0.79485,             0.83533,             0.59932,            0.027805,            0.010532,           0.0059216,           0.0013474,           0.0013474,           0.0013474
                 439,             0.01552,            0.011173,           0.0015834,             0.83297,             0.79413,             0.83571,             0.59851,            0.027803,            0.010532,           0.0059276,           0.0013276,           0.0013276,           0.0013276
                 440,            0.015608,            0.011409,           0.0017563,             0.83578,             0.79341,              0.8358,             0.59785,            0.027798,            0.010542,           0.0059184,           0.0013078,           0.0013078,           0.0013078
                 441,            0.015661,            0.011364,           0.0018331,             0.83535,             0.79338,             0.83587,             0.59862,            0.027811,            0.010551,           0.0059221,            0.001288,            0.001288,            0.001288
                 442,            0.015493,            0.011016,           0.0018521,             0.83442,             0.79681,              0.8359,             0.59991,            0.027819,            0.010559,            0.005914,           0.0012682,           0.0012682,           0.0012682
                 443,            0.015521,            0.011383,           0.0016724,             0.83387,             0.79736,             0.83588,             0.59883,            0.027831,            0.010573,           0.0059163,           0.0012484,           0.0012484,           0.0012484
                 444,            0.015343,            0.011031,           0.0017789,             0.83381,             0.79733,             0.83586,             0.59848,             0.02784,             0.01058,           0.0059226,           0.0012286,           0.0012286,           0.0012286
                 445,            0.015458,            0.011073,             0.00163,             0.83367,             0.79597,             0.83546,             0.59881,            0.027847,            0.010587,           0.0059239,           0.0012088,           0.0012088,           0.0012088
                 446,             0.01527,            0.011273,           0.0015726,             0.83398,             0.79516,             0.83536,             0.59856,            0.027862,              0.0106,           0.0059179,            0.001189,            0.001189,            0.001189
                 447,             0.01565,            0.010954,           0.0016716,             0.83235,             0.79492,             0.83646,             0.59946,            0.027872,            0.010609,           0.0059289,           0.0011692,           0.0011692,           0.0011692
                 448,            0.015469,            0.011286,            0.001629,             0.83123,             0.79976,             0.83631,             0.59955,            0.027875,            0.010615,           0.0059284,           0.0011494,           0.0011494,           0.0011494
                 449,            0.015356,            0.010948,           0.0016255,             0.83163,             0.79912,             0.83662,             0.59964,            0.027878,            0.010625,           0.0059308,           0.0011296,           0.0011296,           0.0011296
                 450,            0.015243,            0.011062,           0.0017127,             0.83118,             0.79802,             0.83642,             0.60006,            0.027877,             0.01063,           0.0059394,           0.0011098,           0.0011098,           0.0011098
                 451,            0.015312,             0.01119,           0.0015605,             0.83171,             0.79623,              0.8364,             0.60024,             0.02788,            0.010631,           0.0059441,             0.00109,             0.00109,             0.00109
                 452,            0.015128,            0.011141,           0.0016151,             0.83187,             0.79536,             0.83639,              0.6007,            0.027885,            0.010636,           0.0059441,           0.0010702,           0.0010702,           0.0010702
                 453,            0.015411,            0.011022,           0.0016182,             0.85561,             0.77047,             0.83633,             0.60159,            0.027893,            0.010653,           0.0059468,           0.0010504,           0.0010504,           0.0010504
                 454,            0.015448,            0.011277,           0.0016634,              0.8569,             0.76994,             0.83693,             0.60136,            0.027899,            0.010656,           0.0059502,           0.0010306,           0.0010306,           0.0010306
                 455,            0.015286,            0.011019,           0.0016134,             0.85651,             0.77157,              0.8375,             0.60174,            0.027912,            0.010669,           0.0059502,           0.0010108,           0.0010108,           0.0010108
                 456,            0.014977,            0.011173,           0.0016859,             0.85771,              0.7707,             0.83679,             0.60161,            0.027928,            0.010683,            0.005962,            0.000991,            0.000991,            0.000991
                 457,            0.015109,            0.011093,           0.0015946,             0.85749,             0.77071,             0.83704,             0.60151,            0.027931,            0.010692,           0.0059824,           0.0009712,           0.0009712,           0.0009712
                 458,            0.015104,            0.010889,           0.0015064,             0.85704,             0.77084,             0.83737,             0.60222,            0.027933,            0.010696,               0.006,           0.0009514,           0.0009514,           0.0009514
                 459,            0.015416,            0.011008,           0.0017087,              0.8571,             0.77106,             0.83739,             0.60192,            0.027931,            0.010703,           0.0059979,           0.0009316,           0.0009316,           0.0009316
                 460,            0.014783,            0.010737,            0.001511,             0.85699,             0.77119,             0.83774,             0.60316,            0.027926,            0.010713,           0.0059929,           0.0009118,           0.0009118,           0.0009118
                 461,            0.014845,             0.01092,           0.0014841,             0.85649,             0.77229,              0.8375,              0.6027,            0.027936,            0.010722,           0.0060071,            0.000892,            0.000892,            0.000892
                 462,            0.014869,            0.010902,           0.0016515,             0.85589,             0.77287,             0.83776,             0.60274,            0.027942,            0.010742,           0.0060273,           0.0008722,           0.0008722,           0.0008722
                 463,            0.014697,            0.010734,           0.0014628,               0.857,             0.77209,             0.83741,             0.60298,            0.027958,            0.010746,            0.006038,           0.0008524,           0.0008524,           0.0008524
                 464,            0.014493,            0.010649,           0.0016736,             0.85737,             0.77172,             0.83747,             0.60329,             0.02797,            0.010755,           0.0060606,           0.0008326,           0.0008326,           0.0008326
                 465,            0.014604,            0.010769,           0.0013614,             0.85744,             0.77169,             0.83775,             0.60299,            0.027976,            0.010764,           0.0060797,           0.0008128,           0.0008128,           0.0008128
                 466,            0.014763,            0.010694,           0.0016578,             0.85723,               0.772,             0.83748,             0.60254,             0.02798,            0.010772,           0.0060949,            0.000793,            0.000793,            0.000793
                 467,            0.014923,            0.010738,           0.0016122,             0.85663,             0.77247,             0.83731,             0.60251,            0.027983,            0.010786,           0.0061036,           0.0007732,           0.0007732,           0.0007732
                 468,            0.014439,            0.010677,           0.0013889,             0.85665,             0.77265,              0.8374,             0.60227,            0.027988,            0.010793,           0.0061059,           0.0007534,           0.0007534,           0.0007534
